Booking_ID,Consumer_ID,Consumer_Name,Phone,Aadhaar_Last4,Oil_Company,Distributor_Name,State,Region,City,Consumer_Category,Connection_Type,Cylinder_Type,Cylinders_Booked,Booking_Date,Delivery_Date,Booking_Channel,Payment_Mode,Delivery_Status,Scheme_Type,Unit_Price_INR,Total_Amount_INR,Subsidy_INR,Net_Payable_INR,Delivery_TAT_Days
BK802382,CON54341,Naveen Mehta,9352329335,8277,HP Gas,Das Gas Depot,Chhattisgarh,Central,Bilaspur,comercial,Active,5 KG,1,22 Apr 2022,22-04-2022,SMS,cash,Cancelled,N/A,271.39,271.39,0.0,271.39,0
BK532368,CON14696,Pooja Sharma,9413514967,7125,Bharat Gas,Patel Gas Service,West Bengal,East,Asansol,Commercial,Suspended,14.2 KG,2,15-01-2024,01/15/2024,online,upi,PENDING,No Scheme,-200,1877.72,0.0,1877.72,0
BK226611,CON61497,Suresh Shah,9286455552,3103,IndanGas,Patel Gas Service,West Bengal,East,Howrah,Industriel,Active,47.5 KG,1,10/09/2022,13/09/2022,Online,cash,Delivered,,357.86,357.86,71.57,286.29,3
BK459513,CON48557,Asha Mehta,9862735437,6771,IndanGas,Reddy Gas Agency,Tamil Nadu,South,Salem,Industrial,Transfer,19 KG,2,05/10/2023,10/10/2023,Mobile App,CASH,delivered,regular,1130.72,2261.44,56.54,2204.9,5
BK988459,CON65363,Anita Chauhan,9340848222,7371,IndanGas,Nair Fuel Point,Chhattisgarh,Central,Bilaspur,Commercial,New Connection,14.2 KG,2,2023-02-14,16-02-2023,IVR,Cash,Delivered,regular,802.19,1604.38,40.11,1564.27,2
BK156415,CON11699,Lata Das,0000000000,1833,IndanGas,Joshi Gas Agency,Kerala,South,Thiruvananthapuram,domestic,surrendered,14.2KG,-1,01/02/2023,2023-02-03,online,UPI,Failed,No Scheme,966.69,966.69,0.0,966.69,2
BK292800,CON78236,Ramesh Das,9766935087,1653,IndanGas,Joshi Gas Agency,West Bengal,East,Durgapur,Industrial,ACTIVE,5 KG,1,2023-03-13,18 Mar 2023,Online,UPI,Failed,regular,312.16,,15.61,296.55,5
BK986392,CON59146,Anita Nair,9896045379,2181,Bharat Gas,Mehta LPG Hub,Punjab,North,Patiala,Industriel,New Connection,19 KG,3,11/18/2024,18-11-2024,online,Cheque,PENDING,,1053.48,3160.44,210.7,2949.74,0
BK932794,CON43018,Anil Singh,9192884274,8170,Bharat Gas,Sharma Gas Agency,Telangana,South,Karimnagar,domestic,Suspended,5 KG,1,05-06-2024,07 Jun 2024,Distributor Visit,upi,Delievered,regular,374.66,374.66,18.73,355.93,2
BK990731,CON81529,Anita Mishra,9996304234,2877,HP Gas,Verma Distributors,Himachal Pradesh,North,Dharamshala,Industrial,Suspended,14.2KG,1,10/09/2022,10-09-2022,Online,CASH,Cancelled,ujjwala yojana,889.33,889.33,177.87,711.46,0
BK307007,CON86099,Nisha Singh,9864717990,8145,HP Gas,Patel Gas Service,Bihar,East,Gaya,Commerical,new connection,19 KG,1,2023-08-07,08/11/2023,online,Cheque,Pending,BPL Subsidy,1058.7,1058.7,158.81,899.89,4
BK912402,CON50038,Pooja Pandey,9679473892,3435,Bharat Gas,Mishra Gas Service,Chhattisgarh,Central,Bilaspur,Commercial,Transfer,19 KG,2,02/07/2023,09/02/2023,ivr,Cash,Cancelled,Regular,1145.32,2290.64,57.27,2233.37,2
BK626560,CON11388,Amit Singh,9210837014,9542,IndanGas,Mehta LPG Hub,Goa,West,Panaji,Industrial,Transfer,47.5 KG,1,2024-09-17,2024-09-19,IVR,NEFT,Cancelled,N/A,392.29,392.29,0.0,392.29,2
BK785073,CON20202,Ajay Mishra,9221696501,8844,HP Gas,Verma Distributors,Jharkhand,East,Dhanbad,comercial,Active,14.2KG,1,14/09/2024,09/18/2024,SMS,UPI,Cancled,regular,946.41,946.41,47.32,899.09,4
BK268956,CON27658,Sunita Yadav,9648472597,6614,IndanGas,Singh LPG,Madhya Pradesh,Central,Gwalior,Industrial,New Connection,14.2 KG,2,08/02/2022,13/02/2022,SMS,NEFT,Delievered,BPL Subsidy,934.26,1868.52,140.14,1728.38,5
BK986392,CON76107,Rahul Kumar,9925354925,2600,IndanGas,Yadav Gas Centre,Delhi,North,Dwarka,Industrial,Surrender,5kg,1,2022-07-10,13 Jul 2022,Distributor Visit,Cash,,BPL Subsidy,420.4,420.4,63.06,357.34,3
BK298202,CON10716,Kishore Chauhan,9700322425,5157,Bharat Gas,Reddy Gas Agency,Gujarat,West,Ahmedabad,Commercial,New Connection,14.2 KG,1,17/04/2024,2024-04-19,online,Cheque,PENDING,regular,855.21,855.21,42.76,812.45,2
BK568288,CON31206,Shanta Kumar,9659425442,1941,HP Gas,Tiwari LPG Store,Kerala,South,,domestic,ACTIVE,5 KG,3,11/26/2022,29 Nov 2022,ivr,CASH,Delivered,ujjwala yojana,241.06,723.18,48.21,674.97,3
BK135241,CON88579,Lata Srivastava,9396898040,4187,HP Gas,Tiwari LPG Store,Telangana,South,Hyderabad,Industrial,New Connection,47.5 KG,2,27 Jun 2022,29/06/2022,IVR,Cash,Cancelled,ujjwala yojana,310.63,621.26,62.13,559.13,2
BK627611,CON48568,Amit Kumar,9479134231,1159,HP Gas,Yadav Gas Centre,Uttarakhand,North,Haridwar,Commercial,Suspended,14.2 kg,2,2024-09-17,09/18/2024,online,,Delievered,Ujjwala,962.25,1924.5,192.45,1732.05,1
BK287155,CON72463,Anita Das,9681403225,8901,IndanGas,Nair Fuel Point,Goa,West,Panaji,Commerical,Active,14.2 kg,2,2023-02-13,14 Feb 2023,IVR,Cheque,Cancled,Ujjwala,944.55,1889.1,188.91,1700.19,1
BK332881,CON85584,Mukesh Srivastava,9389274886,6621,IndanGas,Verma Distributors,Jharkhand,East,Jamshedpur,Domestic,ACTIVE,19 KG,2,17 Mar 2024,22 Mar 2024,Mobile App,,PENDING,N/A,1111.44,2222.88,0.0,2222.88,5
BK288627,CON84895,Shanta Mishra,,,Bharat Gas,Gupta Fuel Agency,Maharashtra,West,Nashik,domestic,Surrender,19 KG,1,2024-02-20,21 Feb 2024,ivr,Cheque,Delievered,Ujjwala,1211.83,1211.83,242.37,969.46,1
BK687569,CON83071,Manoj Reddy,9713791169,,IndanGas,Das Gas Depot,Madhya Pradesh,Central,Bhopal,Commerical,New Connection,14.2KG,1,2022-12-24,12/26/2022,Online,UPI,Failed,regular,904.64,904.64,45.23,859.41,2
BK384424,CON68313,Suresh Shah,9763682156,7387,Bharat Gas,Das Gas Depot,Tamil Nadu,South,Madurai,Industriel,ACTIVE,14.2 kg,1,04/26/2023,2023-05-01,IVR,Cash,Cancelled,BPL Subsidy,918.78,918.78,137.82,780.96,5
BK802571,CON52624,Amit Gupta,9975507381,3233,HP Gas,Verma Distributors,Telangana,South,Karimnagar,Industriel,Suspended,19 KG,2,24 Jul 2024,21/07/2024,IVR,CASH,Cancelled,N/A,1195.46,2390.92,0.0,2390.92,-3
BK988459,CON48393,Pooja Nair,9968451673,4080,IndanGas,Joshi Gas Agency,Uttarakhand,North,Nainital,Domestic,new connection,47.5 KG,1,03/19/2024,03/20/2024,Distributor Visit,CASH,Delievered,No Scheme,387.42,387.42,0.0,387.42,1
BK615895,CON34613,Sanjay Reddy,9905917946,1918,IndanGas,Reddy Gas Agency,Goa,West,Panaji,Domestic,Transfer,14.2 kg,1,29 Jul 2022,31-07-2022,Mobile App,Cash,Cancelled,Ujjwala Yojana,913.04,913.04,182.61,730.43,2
BK968485,CON11653,Kishore Reddy,9313377873,1853,HP Gas,Singh LPG,Bihar,East,Gaya,domestic,ACTIVE,5 KG,2,08/01/2024,06-08-2024,IVR,Cash,Failed,N/A,344.23,688.46,0.0,688.46,5
BK515035,CON41862,Meena Reddy,9912497781,8187,Bharat Gas,Sharma Gas Agency,Gujarat,West,Rajkot,Domestic,surrendered,14.2 KG,1,19-11-2022,22 Nov 2022,SMS,UPI,Failed,BPL Subsidy,893.73,893.73,134.06,759.67,3
BK686179,CON48628,Sunita Dubey,9168012695,9830,Bharat Gas,Mishra Gas Service,Karnataka,South,Mysuru,domestic,Transfer,19 KG,1,11/25/2022,25/11/2022,SMS,upi,delivered,ujjwala yojana,1109.88,1109.88,221.98,887.9,0
BK772036,CON52208,,9804105516,2310,HP Gas,Verma Distributors,Chhattisgarh,Central,Bhilai,Commercial,Surrender,5 KG,1,06-03-2022,2022-03-07,ivr,NEFT,Cancelled,Ujjwala Yojana,278.32,278.32,55.66,222.66,1
BK378727,CON79339,Deepa Patel,9558568278,3733,IndanGas,Tiwari LPG Store,Bihar,East,Muzaffarpur,Commercial,Suspended,14.2 KG,1,27/07/2022,01 Aug 2022,IVR,CASH,Pending,Regular,847.07,847.07,42.35,804.72,5
BK430463,CON82100,Usha Pandey,9338249032,,HP Gas,Mehta LPG Hub,Odisha,East,Cuttack,Commerical,ACTIVE,14.2 kg,2,2023-03-15,18/03/2023,ivr,UPI,Failed,regular,955.23,1910.46,47.76,1862.7,3
BK582732,CON56616,Naveen Yadav,9884679098,,HP Gas,Mishra Gas Service,Odisha,East,Rourkela,Industrial,Suspended,19 KG,1,09-06-2023,2023-06-11,Mobile App,Cheque,Failed,ujjwala yojana,1099.96,1099.96,219.99,879.97,2
BK337730,CON95561,,9713579662,9980,IndanGas,Mishra Gas Service,Karnataka,South,Mangaluru,comercial,New Connection,14.2 KG,1,03-11-2022,05 Nov 2022,Mobile App,Cash,PENDING,Ujjwala,814.16,814.16,162.83,651.33,2
BK611559,CON61815,Rahul Dubey,9978505410,7124,HP Gas,Joshi Gas Agency,Odisha,East,Cuttack,domestic,Active,47.5 KG,1,03-07-2022,03-07-2022,SMS,,PENDING,Regular,324.71,324.71,16.24,308.47,0
BK409445,CON49992,Rahul Nair,9763534625,8617,HP Gas,Mishra Gas Service,Uttar Pradesh,North,Kanpur,Industriel,New Connection,19 KG,1,22-02-2023,26-02-2023,,CASH,Failed,ujjwala yojana,1071.73,1071.73,214.35,857.38,4
BK120005,CON48337,Shanta Tiwari,9638214657,2015,Bharat Gas,Nair Fuel Point,Kerala,South,Kozhikode,domestic,ACTIVE,5kg,1,17 Jan 2023,18-01-2023,SMS,upi,,Regular,331.6,331.6,16.58,315.02,1
BK192059,CON60096,Manoj Mishra,9706496928,,HP Gas,Verma Distributors,Bihar,East,Gaya,comercial,Active,47.5 KG,1,08/07/2024,12-07-2024,Distributor Visit,Cash,PENDING,BPL Subsidy,370.49,370.49,55.57,314.92,4
BK534152,CON63903,Ravi Das,9797468922,7348,HP Gas,Das Gas Depot,Himachal Pradesh,North,Manali,Industriel,Suspended,14.2KG,1,09/27/2022,09/28/2022,ivr,Cheque,Pending,BPL Subsidy,967.19,967.19,,822.11,1
BK533108,CON39170,Mukesh Sharma,9590593090,1694,IndanGas,Yadav Gas Centre,Maharashtra,West,Pune,domestic,Surrender,47.5 KG,1,07/26/2024,27/07/2024,Distributor Visit,upi,PENDING,BPL Subsidy,395.24,395.24,59.29,335.95,1
BK151690,CON34884,Ajay Srivastava,9447313528,3930,IndanGas,Mehta LPG Hub,Bihar,East,Gaya,Industriel,ACTIVE,14.2KG,1,12/07/2022,10 Dec 2022,ivr,Cash,Cancled,Ujjwala,953.81,953.81,190.76,763.05,3
BK229545,CON21952,Dinesh Gupta,9772648626,3155,Bharat Gas,Das Gas Depot,Delhi,North,Rohini,Industriel,new connection,5 KG,1,15-02-2024,19/02/2024,Mobile App,cash,Cancelled,Regular,393.65,393.65,19.68,373.97,4
BK106029,CON89689,Shanta Dubey,9420449171,,IndanGas,Ali Gas Supply,Rajasthan,West,,domestic,Active,19 KG,1,12 Jun 2022,06/16/2022,Distributor Visit,cash,Cancled,N/A,1068.94,1068.94,0.0,1068.94,4
BK689485,CON33254,Lata Shah,9775360627,2436,Bharat Gas,Reddy Gas Agency,Himachal Pradesh,North,Dharamshala,Commerical,New Connection,19 KG,2,25/01/2024,2024-01-28,ivr,Cash,PENDING,Regular,1171.69,2343.38,58.58,2284.8,3
BK471042,CON27001,Amit Rawat,9373178728,6042,Bharat Gas,Kumar Gas Point,Andhra Pradesh,South,Guntur,Industriel,surrendered,19 KG,1,01/02/2023,2023-02-01,Mobile App,Cheque,delivered,BPL Subsidy,1112.98,1112.98,,946.03,0
BK130531,CON33020,Ajay Rawat,9836042826,,Bharat Gas,Gupta Fuel Agency,Uttarakhand,North,Haldwani,Commerical,new connection,47.5 KG,1,09/13/2024,2024-09-14,Distributor Visit,Cash,Cancelled,N/A,418.41,418.41,0.0,418.41,1
BK508489,CON34560,Geeta Gupta,9465196671,9579,IndanGas,Nair Fuel Point,Uttarakhand,North,Haridwar,DOMESTIC,new connection,5 KG,1,2024-10-14,10/15/2024,,cash,Pending,Ujjwala Yojana,405.89,405.89,81.18,324.71,1
BK647718,CON25182,,,4384,HP Gas,Das Gas Depot,Punjab,North,Ludhiana,DOMESTIC,New Connection,14.2 KG,2,31/07/2022,2022-08-04,SMS,upi,Delivered,Regular,919.11,1838.22,45.96,1792.26,4
BK743052,CON54399,Kavita Gupta,9911472797,3159,Bharat Gas,Reddy Gas Agency,Rajasthan,West,Jodhpur,Domestic,Transfer,19 KG,1,25 Feb 2024,25-02-2024,Distributor Visit,Cash,Pending,Ujjwala Yojana,1098.38,1098.38,219.68,878.7,0
BK746910,CON43823,Kavita Mehta,9424396864,7566,IndanGas,Ali Gas Supply,Telangana,South,Warangal,comercial,Transfer,14.2 kg,1,09/25/2024,25/09/2024,ivr,UPI,Cancled,ujjwala yojana,792.58,792.58,158.52,634.06,0
BK827774,CON87459,Anil Das,9333658861,1003,IndanGas,Yadav Gas Centre,Gujarat,West,Surat,comercial,new connection,5kg,1,08/23/2022,27 Aug 2022,IVR,UPI,Cancled,No Scheme,305.08,305.08,0.0,305.08,4
BK814622,CON51497,Naveen Pandey,9535974242,9931,IndanGas,Reddy Gas Agency,Bihar,East,Gaya,DOMESTIC,ACTIVE,14.2KG,1,09/19/2022,21 Sep 2022,Online,Cash,,ujjwala yojana,950.22,950.22,190.04,760.18,2
BK261760,CON47810,Vinod Tiwari,9481508232,7959,HP Gas,Yadav Gas Centre,Haryana,North,Faridabad,Industrial,New Connection,19 KG,1,23/09/2024,28 Sep 2024,online,Cash,Cancelled,Regular,1218.04,1218.04,60.9,1157.14,5
BK139704,CON84468,Geeta Rawat,XXXXXXXXXX,9399,IndanGas,Mishra Gas Service,Gujarat,West,Vadodara,Commerical,Surrender,19 KG,1,14/12/2024,2024-12-16,online,UPI,Cancelled,N/A,1035.65,1035.65,0.0,1035.65,2
BK726667,CON49855,Meena Patel,9497034107,5280,Bharat Gas,Kumar Gas Point,Andhra Pradesh,South,Vijayawada,Domestic,surrendered,14.2KG,1,02/25/2022,27 Feb 2022,Mobile App,Cash,delivered,BPL Subsidy,795.36,795.36,119.3,676.06,2
BK961639,CON30204,Anil Yadav,9609586681,9690,IndanGas,Gupta Fuel Agency,Himachal Pradesh,North,Dharamshala,comercial,ACTIVE,19 KG,2,08-03-2023,2023-03-12,online,upi,Cancelled,No Scheme,1089.02,2178.04,0.0,2178.04,4
BK657101,CON93548,Lata Patel,9663998215,8306,Bharat Gas,Mehta LPG Hub,Telangana,South,Warangal,comercial,Suspended,14.2 kg,1,2023-06-07,2023-06-06,SMS,Cash,Pending,ujjwala yojana,0,862.22,172.44,689.78,-1
BK788500,CON38419,Anil Patel,9517245798,1984,IndanGas,Reddy Gas Agency,Maharashtra,West,Mumbai,Commercial,Surrender,5 KG,1,2023-01-13,01/15/2023,Distributor Visit,NEFT,Pending,BPL Subsidy,372.1,372.1,55.82,316.28,2
BK776838,CON74494,Vijay Shah,9103976873,9039,IndanGas,Mishra Gas Service,Telangana,South,Hyderabad,Industrial,ACTIVE,5 KG,1,15 Jun 2023,15-06-2023,Mobile App,UPI,Cancled,,254.08,254.08,,254.08,0
BK661307,CON57044,Ramesh Dubey,9779454449,4104,IndanGas,Yadav Gas Centre,Bihar,East,Patna,DOMESTIC,ACTIVE,14.2 kg,1,12/30/2024,01-01-2025,online,,PENDING,Ujjwala Yojana,861.93,861.93,172.39,689.54,2
BK623956,CON79984,Anil Chauhan,N/A,1235,IndanGas,Yadav Gas Centre,Jharkhand,East,Ranchi,Domestic,New Connection,19 KG,1,10-04-2024,2024-04-10,Online,UPI,Delivered,ujjwala yojana,1150.77,1150.77,230.15,920.62,0
BK957179,CON23937,Vinod Rawat,9847641906,3703,HP Gas,Verma Distributors,Punjab,North,Patiala,Industriel,Active,5 KG,1,22/11/2023,27-11-2023,ivr,Cheque,Delievered,Regular,304.85,304.85,15.24,289.61,5
BK135241,CON20580,Mukesh Gupta,N/A,4144,HP Gas,Yadav Gas Centre,Haryana,North,Gurugram,Domestic,Transfer,14.2 KG,1,01/09/2024,06-09-2024,online,Cash,Delievered,Regular,798.62,798.62,39.93,758.69,5
BK791354,CON37277,,9131208547,,HP Gas,Mehta LPG Hub,Assam,East,Dibrugarh,Domestic,Active,14.2KG,1,10/15/2024,16 Oct 2024,ivr,NEFT,Cancled,Regular,954.53,954.53,47.73,906.8,1
BK215482,CON52746,Vijay Das,9843255395,5597,Bharat Gas,Yadav Gas Centre,Jharkhand,East,Dhanbad,Commercial,Active,47.5 KG,1,28 Mar 2023,28 Mar 2023,ivr,Cheque,Delievered,regular,336.88,336.88,16.84,320.04,0
BK927899,CON93623,,XXXXXXXXXX,,Bharat Gas,Singh LPG,Andhra Pradesh,South,Visakhapatnam,domestic,Surrender,19 KG,1,20/03/2023,24 Mar 2023,ivr,CASH,Cancled,regular,1112.55,1112.55,55.63,1056.92,4
BK113026,CON63296,Kavita Singh,9773563645,6454,IndanGas,Ali Gas Supply,West Bengal,East,Kolkata,Industrial,new connection,47.5 KG,1,2024-09-09,14 Sep 2024,IVR,UPI,Delivered,,380.66,380.66,76.13,304.53,5
BK157474,CON77467,Kishore Das,9899955602,6250,IndanGas,Reddy Gas Agency,Rajasthan,West,Jodhpur,Domestic,Surrender,14.2 kg,1,2024-01-19,21/01/2024,SMS,upi,Delivered,regular,881.76,881.76,44.09,837.67,2
BK609845,CON75726,Anil Tiwari,9832725044,3163,Bharat Gas,Sharma Gas Agency,Chhattisgarh,Central,Bhilai,Industriel,Suspended,5 KG,1,21 Jan 2023,24 Jan 2023,Mobile App,UPI,Pending,N/A,318.14,318.14,0.0,318.14,3
BK343613,CON78107,Anil Sharma,9674791917,3873,Bharat Gas,Singh LPG,Madhya Pradesh,Central,Bhopal,comercial,new connection,14.2 kg,1,07/26/2024,07/28/2024,Distributor Visit,CASH,Cancled,ujjwala yojana,949.66,949.66,189.93,759.73,2
BK487629,CON34182,Naveen Yadav,9411199562,3409,IndanGas,Gupta Fuel Agency,Gujarat,West,Ahmedabad,Domestic,new connection,47.5 KG,1,29 Nov 2022,2022-12-03,IVR,UPI,Cancled,ujjwala yojana,424.09,424.09,,339.27,4
BK126000,CON62642,Lata Chauhan,9815934958,3423,IndanGas,Verma Distributors,Punjab,North,Patiala,Industriel,new connection,47.5 KG,2,14 Dec 2024,2024-12-15,SMS,Cash,Failed,Regular,393.42,786.84,19.67,767.17,1
BK567220,CON83535,Deepa Tiwari,0000000000,7791,IndanGas,Kumar Gas Point,Kerala,South,Thiruvananthapuram,domestic,surrendered,5 KG,3,02 Dec 2022,07/12/2022,ivr,upi,delivered,regular,324.77,974.31,16.24,958.07,5
BK144284,CON49582,Ajay Nair,9900544937,8872,HP Gas,Tiwari LPG Store,Haryana,North,Faridabad,Industriel,surrendered,14.2KG,3,2023-06-22,24 Jun 2023,Online,Cash,Cancelled,No Scheme,936.85,2810.55,0.0,2810.55,2
BK270757,CON86238,Naveen Sharma,9439528365,5932,HP Gas,Das Gas Depot,Punjab,North,Jalandhar,Industrial,new connection,14.2 KG,1,2022-12-01,01-12-2022,online,NEFT,PENDING,N/A,853.9,853.9,0.0,853.9,0
BK395087,CON58891,Rahul Sharma,9118660989,6104,Bharat Gas,Tiwari LPG Store,Bihar,East,Muzaffarpur,comercial,new connection,19 KG,2,10/27/2024,28 Oct 2024,Online,Cheque,Cancelled,BPL Subsidy,1179.02,2358.04,176.85,2181.19,1
BK786735,CON39144,Ramesh Nair,,3028,Bharat Gas,Verma Distributors,Assam,East,Silchar,Industrial,Active,19 KG,1,06/10/2022,13/06/2022,IVR,,Cancelled,Ujjwala,1176.81,1176.81,235.36,941.45,3
BK390849,CON85989,Anil Yadav,9215238810,6813,Bharat Gas,Sharma Gas Agency,Maharashtra,West,Pune,Commerical,Transfer,14.2 kg,1,29 Jan 2022,02/02/2022,Mobile App,UPI,Pending,No Scheme,808.31,808.31,0.0,808.31,4
BK215674,CON78121,Mukesh Das,9829211472,1209,IndanGas,Patel Gas Service,Odisha,East,Bhubaneswar,Industriel,new connection,19 KG,1,03 Nov 2023,06-11-2023,Mobile App,Cash,Pending,Ujjwala,1076.72,1076.72,215.34,861.38,3
BK513989,CON62510,Lata Singh,9649127152,8448,HP Gas,Nair Fuel Point,Kerala,South,Thiruvananthapuram,Industrial,Surrender,5 KG,1,2024-04-07,07 Apr 2024,IVR,UPI,Failed,ujjwala yojana,324.94,324.94,64.99,259.95,0
BK622332,CON98880,Priya Patel,9227919275,6153,HP Gas,Sharma Gas Agency,West Bengal,East,Howrah,Industrial,ACTIVE,14.2 KG,2,06 Jun 2022,11 Jun 2022,IVR,Cash,Pending,ujjwala yojana,923.51,1847.02,184.7,1662.32,5
BK272117,CON74419,,9969251370,1440,HP Gas,Mehta LPG Hub,Uttar Pradesh,North,Lucknow,Industrial,Suspended,5kg,1,2024-08-20,23 Aug 2024,Distributor Visit,UPI,Cancled,regular,271.26,271.26,13.56,257.7,3
BK356092,CON42455,Rekha Tiwari,9967934041,4373,Bharat Gas,Gupta Fuel Agency,Punjab,North,Patiala,DOMESTIC,Surrender,47.5 KG,1,23/11/2023,2023-11-24,ivr,Cash,Pending,Regular,305.22,305.22,15.26,289.96,1
BK988494,CON19872,Rekha Joshi,9314831026,5116,Bharat Gas,Gupta Fuel Agency,Himachal Pradesh,North,Dharamshala,DOMESTIC,Suspended,47.5 KG,2,08 Jul 2022,13/07/2022,SMS,cash,Failed,Ujjwala Yojana,258.95,517.9,51.79,466.11,5
BK792905,CON71249,Meena Rawat,9356069631,,HP Gas,Tiwari LPG Store,Himachal Pradesh,North,Shimla,comercial,New Connection,14.2KG,2,2023-05-08,09 May 2023,SMS,upi,Cancelled,No Scheme,923.11,1846.22,0.0,1846.22,1
BK385959,CON27882,Kishore Patel,9888642330,2976,IndanGas,Nair Fuel Point,West Bengal,East,Asansol,DOMESTIC,Suspended,14.2 KG,2,10/02/2022,10/02/2022,online,Cash,Cancled,BPL Subsidy,786.79,1573.58,118.02,1455.56,0
BK428634,CON53160,Usha Kumar,9868446134,,IndanGas,Singh LPG,Rajasthan,West,Kota,domestic,ACTIVE,5kg,1,15/03/2023,17-03-2023,IVR,UPI,Cancelled,No Scheme,290.86,290.86,0.0,290.86,2
BK834649,CON57560,Geeta Mishra,9627950113,7765,HP Gas,Kumar Gas Point,Chhattisgarh,Central,Raipur,domestic,surrendered,5 KG,3,2023-09-09,09 Sep 2023,Online,cash,delivered,regular,391.33,1173.99,19.57,1154.42,0
BK864654,CON81791,Anil Tiwari,9613641017,3187,Bharat Gas,Mehta LPG Hub,Punjab,North,Ludhiana,Industriel,New Connection,14.2 kg,1,06/10/2022,2022-10-06,online,NEFT,Cancled,Ujjwala Yojana,895.66,895.66,179.13,716.53,0
BK495648,CON84762,Deepa Gupta,9630588481,4328,IndanGas,Yadav Gas Centre,Goa,West,Panaji,Domestic,New Connection,47.5 KG,2,2023-06-21,2023-06-26,Online,upi,Failed,No Scheme,249.96,,0.0,499.92,5
BK964119,CON47089,Shanta Joshi,9741234259,2561,HP Gas,Yadav Gas Centre,West Bengal,East,Asansol,comercial,Transfer,47.5 KG,1,18-08-2023,2023-08-20,ivr,NEFT,Delivered,regular,330.2,330.2,16.51,313.69,2
BK949192,CON15965,Lata Shah,9401722145,8046,Bharat Gas,Reddy Gas Agency,Gujarat,West,Rajkot,DOMESTIC,ACTIVE,14.2 KG,1,2022-03-26,30/03/2022,Distributor Visit,UPI,Cancelled,Ujjwala,803.97,803.97,160.79,643.18,4
BK615138,CON29826,Meena Das,9200478487,5654,IndanGas,Mishra Gas Service,Rajasthan,West,Udaipur,Domestic,Active,19 KG,1,03/15/2022,18/03/2022,Online,,Cancelled,BPL Subsidy,1161.19,1161.19,174.18,987.01,3
BK180567,CON42264,Amit Rawat,9586514567,3118,HP Gas,Sharma Gas Agency,Rajasthan,West,Jodhpur,Commercial,new connection,19 KG,3,05-02-2024,2024-02-09,SMS,UPI,,Ujjwala Yojana,1041.21,3123.63,208.24,2915.39,4
BK367558,CON33332,Usha Mishra,9625728730,7358,IndanGas,Mehta LPG Hub,Tamil Nadu,South,Chennai,comercial,Surrender,47.5 KG,1,06/03/2024,09/03/2024,ivr,Cheque,Cancelled,Ujjwala Yojana,390.51,390.51,78.1,312.41,3
BK761322,CON65838,Deepa Shah,9182176167,9411,IndanGas,Joshi Gas Agency,Andhra Pradesh,South,Visakhapatnam,Domestic,new connection,5 KG,1,11 Oct 2024,15 Oct 2024,online,Cheque,Cancelled,N/A,344.94,344.94,0.0,344.94,4
BK185741,CON75987,Suresh Tiwari,9378440227,2742,HP Gas,Tiwari LPG Store,Punjab,North,Patiala,Commercial,surrendered,14.2 KG,1,03-04-2022,03-04-2022,ivr,NEFT,Delievered,BPL Subsidy,910.88,910.88,136.63,774.25,0
BK524769,CON96208,,9597599404,,IndanGas,Verma Distributors,Kerala,South,Kochi,DOMESTIC,new connection,19 KG,1,09/14/2022,09/15/2022,ivr,Cash,Pending,regular,1042.38,1042.38,52.12,990.26,1
BK311118,CON48644,Shanta Pandey,9439141517,5388,IndanGas,Sharma Gas Agency,Telangana,South,Warangal,Domestic,new connection,5kg,1,12 Oct 2024,09 Oct 2024,Online,cash,,Ujjwala Yojana,386.22,386.22,77.24,308.98,-3
BK121817,CON31146,Deepa Pandey,9322488532,2412,HP Gas,Nair Fuel Point,Punjab,North,Patiala,domestic,surrendered,14.2KG,2,11/26/2023,11/30/2023,Distributor Visit,Cheque,Failed,ujjwala yojana,913.04,1826.08,182.61,1643.47,4
BK617708,CON49800,,9387216523,9444,HP Gas,Ali Gas Supply,Maharashtra,West,Pune,domestic,New Connection,47.5 KG,2,21-11-2022,22-11-2022,SMS,Cash,PENDING,Ujjwala Yojana,418.89,837.78,83.78,754.0,1
BK206816,CON83724,Savita Shah,9968813060,5698,IndanGas,Patel Gas Service,Telangana,South,Warangal,Commercial,Transfer,14.2 KG,1,18-11-2022,2022-11-23,ivr,Cheque,PENDING,Regular,858.3,858.3,42.91,815.39,5
BK890109,CON79422,Lata Mehta,9788768615,1947,Bharat Gas,Nair Fuel Point,Karnataka,South,Mangaluru,domestic,Transfer,5kg,1,23/11/2024,2024-11-28,Distributor Visit,cash,,regular,245.95,245.95,12.3,233.65,5
BK108286,CON46671,Nisha Das,0000000000,4954,HP Gas,Tiwari LPG Store,Andhra Pradesh,South,Vijayawada,comercial,surrendered,19 KG,2,2024-04-08,09 Apr 2024,Mobile App,upi,PENDING,No Scheme,1036.86,2073.72,0.0,2073.72,1
BK471692,CON26228,Deepa Reddy,9657987812,2724,IndanGas,Tiwari LPG Store,Odisha,East,Bhubaneswar,Commercial,surrendered,14.2 KG,2,26/11/2023,11/27/2023,Mobile App,Cash,Cancled,Ujjwala,967.8,1935.6,193.56,1742.04,1
BK185927,CON22091,Ramesh Verma,9236498330,8499,IndanGas,Verma Distributors,Karnataka,South,Mangaluru,comercial,Transfer,14.2 KG,1,27/01/2024,01/02/2024,IVR,upi,Pending,N/A,887.65,887.65,0.0,887.65,5
